corp_name,stock_code,rcept_no,per_share_common,yield_common,total_amount
케이티,30200,20240430800695,500.0,1.3,122858823500.0
케이티,30200,20230209800854,1960.0,5.5,501843648880.0
케이티,30200,20240208800013,1960.0,5.5,482970307120.0
케이티,30200,20220209800236,1910.0,5.9,450393558860.0
케이티,30200,20210209800296,1350.0,5.3,326486875500.0
케이티,30200,20200206800368,1100.0,4.0,269765705000.0
케이티,30200,20190212800377,1100.0,3.6,269659244800.0
케이티,30200,20180206800231,1000.0,3.2,245097055000.0
케이티,30200,20160129800049,500.0,1.7,122424900000.0
케이티,30200,20170201800004,800.0,2.6,195977314400.0
케이티,30200,20130201800004,2000.0,5.2,487444782000.0
케이티,30200,20140128800004,800.0,2.5,195112186400.0
영원무역,111770,20250311801840,1400.0,3.3,59850068600.0
영원무역,111770,20230308800268,1530.0,3.2,67115073330.0
영원무역,111770,20240308800992,1300.0,2.8,57025879300.0
영원무역,111770,20220310801489,1000.0,2.3,43866061000.0
영원무역,111770,20210316800311,500.0,1.6,21933030500.0
영원무역,111770,20200226800767,400.0,1.2,17546424400.0
영원무역,111770,20190306800412,350.0,0.9,15353121350.0
영원무역,111770,20180223800510,300.0,0.9,13159818300.0
영원무역,111770,20170224800684,250.0,0.8,10990681250.0
영원무역,111770,20150227800742,200.0,0.4,8862235800.0
영원무역,111770,20160224800487,200.0,0.5,8862235800.0
영원무역,111770,20140218800343,200.0,0.5,8862235800.0
영원무역,111770,20130225800532,200.0,0.6,8162235800.0
서플러스글로벌,140070,20240223900119,30.0,0.84,1040441880.0
서플러스글로벌,140070,20220208900676,50.0,1.2,1743067950.0
서플러스글로벌,140070,20230217900476,50.0,1.4,1743129900.0
서플러스글로벌,140070,20210202900304,30.0,1.0,1045740000.0
서플러스글로벌,140070,20190218900306,40.0,1.34,1446160000.0
서플러스글로벌,140070,20180221900243,75.0,1.0,1387050000.0
서플러스글로벌,140070,20170215900699,70.0,1.5,988330000.0
플레이위드,23770,20210125900486,300.0,3.3,2611058700.0
아이센스,99190,20250210901302,100.0,0.64,2763798600.0
아이센스,99190,20240213901032,100.0,0.35,2750849600.0
아이센스,99190,20230215900819,350.0,1.1,4806037250.0
아이센스,99190,20220224900831,300.0,1.02,4078518300.0
아이센스,99190,20210224900925,250.0,0.83,3398765250.0
아이센스,99190,20200225900312,200.0,0.8,2719012200.0
아이센스,99190,20190225900884,150.0,0.67,2039259150.0
아이센스,99190,20180223900535,100.0,0.41,1373329800.0
아이센스,99190,20170224900486,100.0,0.35,1371991800.0
에코프로에이치엔,383310,20250203900911,300.0,1.0,6280031400.0
에코프로에이치엔,383310,20240226901022,600.0,0.89,9145272600.0
에코프로에이치엔,383310,20221226900861,600.0,1.5,9140944800.0
에코프로에이치엔,383310,20230227900966,600.0,1.2,9140944800.0
에코프로에이치엔,383310,20220407900734,330.0,0.44,5050627560.0
에코프로에이치엔,383310,20220310901863,330.0,0.44,5050627560.0
에코프로에이치엔,383310,20211217900404,330.0,1.5,5050627560.0
이수페타시스,7660,20250212800700,150.0,0.4,9486962850.0
이수페타시스,7660,20240220800481,100.0,0.3,6324641900.0
이수페타시스,7660,20200227801141,60.0,1.5,2385994260.0
이수페타시스,7660,20230216800753,100.0,1.7,6324641900.0
이수페타시스,7660,20190228801241,70.0,1.3,2783659970.0
이수페타시스,7660,20180228801466,70.0,1.7,2757522320.0
이수페타시스,7660,20170223800912,100.0,2.3,3976861600.0
이수페타시스,7660,20150226800929,80.0,1.6,3187232320.0
이수페타시스,7660,20160225800777,90.0,1.9,3585636360.0
이수페타시스,7660,20140227800207,100.0,1.4,4066959800.0
이수페타시스,7660,20130221800208,90.0,2.0,3664705320.0
대한제강,84010,20250226800333,500.0,3.0,8530059000.0
대한제강,84010,20240222800212,500.0,3.8,8723238500.0
대한제강,84010,20230314801947,780.0,6.7,13454645340.0
대한제강,84010,20210225800436,300.0,3.0,6472052700.0
대한제강,84010,20220224800791,400.0,2.5,8629403600.0
대한제강,84010,20200219800310,200.0,3.4,4496208800.0
대한제강,84010,20190226800462,150.0,2.7,3372156600.0
대한제강,84010,20180227800991,300.0,3.1,6751591200.0
대한제강,84010,20160226800842,250.0,2.9,5658393500.0
대한제강,84010,20170221800562,330.0,3.4,7426750320.0
대한제강,84010,20150217800188,100.0,1.8,2263357400.0
대한제강,84010,20140225800124,100.0,1.7,2263357400.0
대한제강,84010,20130218800294,200.0,2.5,4538978800.0
동일제강,2690,20230215800617,10.0,0.47,197854600.0
동일제강,2690,20220316801022,20.0,0.7,395709200.0
동일제강,2690,20200312801137,10.0,0.39,150000000.0
동일제강,2690,20180315801075,10.0,0.31,150000000.0
동일제강,2690,20170309800810,20.0,0.53,300000000.0
리드코프,12700,20250307900696,100.0,2.37,2559485200.0
동일제강,2690,20160314800696,20.0,0.63,300000000.0
리드코프,12700,20240307901076,200.0,3.2,5118970400.0
리드코프,12700,20220802900375,300.0,3.49,7678455600.0
리드코프,12700,20230314900750,500.0,6.2,12797426000.0
리드코프,12700,20220310900867,500.0,5.37,12797426000.0
리드코프,12700,20210726900090,300.0,2.8,7678455600.0
리드코프,12700,20210311901639,500.0,7.08,12797426000.0
리드코프,12700,20200724900167,300.0,4.8,7678455600.0
리드코프,12700,20200312900564,100.0,1.3,2614304100.0
리드코프,12700,20190718900079,50.0,0.8,1307152050.0
리드코프,12700,20190314901733,100.0,1.8,2633593100.0
리드코프,12700,20180713900116,50.0,0.8,1333546200.0
리드코프,12700,20170714900101,50.0,0.6,1333546200.0
리드코프,12700,20180307900933,150.0,2.5,3466381550.0
리드코프,12700,20160714900143,50.0,0.6,1333546200.0
리드코프,12700,20170217900282,100.0,1.5,2667092400.0
리드코프,12700,20160310901687,100.0,1.0,26667092400.0
리드코프,12700,20160311900123,100.0,1.0,2667092400.0
리드코프,12700,20150723900078,50.0,0.3,1333546200.0
리드코프,12700,20140704900134,50.0,0.5,1333546200.0
리드코프,12700,20150211900089,50.0,0.3,1333546200.0
리드코프,12700,20140218900089,50.0,1.2,1333546200.0
리드코프,12700,20130704900052,50.0,0.8,1333546200.0
리드코프,12700,20130206900072,50.0,1.2,1333546200.0
애경산업,18250,20250224800435,580.0,4.5,14611689440.0
애경산업,18250,20240221800253,580.0,3.1,14906851440.0
애경산업,18250,20230222800290,310.0,1.5,8125076750.0
애경산업,18250,20210225800590,200.0,0.83,5241985000.0
애경산업,18250,20220224801085,200.0,1.05,5241985000.0
애경산업,18250,20200227800410,450.0,1.6,11884466250.0
애경산업,18250,20190222800338,450.0,0.9,11819756250.0
듀오백,73190,20130206900230,50.0,1.3,276585950.0
영보화학,14440,20250122800137,350.0,9.7,6825000000.0
영보화학,14440,20240122800669,50.0,1.3,975000000.0
영보화학,14440,20230221800212,50.0,1.4,975000000.0
영보화학,14440,20220216800354,100.0,2.3,1950000000.0
영보화학,14440,20210210800486,75.0,2.0,1462500000.0
영보화학,14440,20190215800412,100.0,2.7,1950000000.0
영보화학,14440,20200212800486,100.0,2.9,1950000000.0
영보화학,14440,20180214800676,100.0,2.1,1950000000.0
영보화학,14440,20160217800703,100.0,2.1,1950000000.0
영보화학,14440,20170216800647,100.0,1.7,1950000000.0
영보화학,14440,20140203800221,100.0,2.8,1950000000.0
영보화학,14440,20150213800607,100.0,2.7,1950000000.0
영보화학,14440,20130214800481,50.0,1.7,975000000.0
파라텍,33540,20190305900710,50.0,0.9,815890450.0
파라텍,33540,20180212900765,50.0,1.12,807495800.0
파라텍,33540,20170308900844,50.0,0.65,534692850.0
파라텍,33540,20170215900607,50.0,0.65,536042850.0
파라텍,33540,20160215900837,50.0,0.86,541700000.0
파라텍,33540,20140305900543,40.0,1.4,429782680.0
파라텍,33540,20150213900970,50.0,1.13,521611500.0
파라텍,33540,20130306900405,10.0,0.4,107445670.0
아셈스,136410,20250311900968,90.0,1.28,952171290.0
위드텍,348350,20230309900169,100.0,0.9,723568000.0
금양그린파워,282720,20240229900387,300.0,2.5,3620070000.0
해성산업,34810,20250228901340,225.0,3.9,6984419190.0
해성산업,34810,20240228900999,225.0,2.8,6984491190.0
해성산업,34810,20230303900625,225.0,2.2,5988123725.0
해성산업,34810,20220316901695,175.0,1.3,4658540675.0
해성산업,34810,20200227901044,175.0,1.7,1711500000.0
해성산업,34810,20190226900811,125.0,1.2,1222500000.0
해성산업,34810,20170224900956,125.0,0.9,1222500000.0
해성산업,34810,20180222900943,125.0,1.0,1222500000.0
해성산업,34810,20140224900453,100.0,0.2,978000000.0
해성산업,34810,20160224900741,100.0,0.5,978000000.0
해성산업,34810,20150224900425,100.0,0.4,978000000.0
해성산업,34810,20130221900005,100.0,0.3,978000000.0
동우팜투테이블,88910,20240229900480,30.0,1.0,771652920.0
동우팜투테이블,88910,20190312900535,50.0,1.4,1286088200.0
와이엠,7530,20250404900489,30.0,1.2,663110820.0
동우팜투테이블,88910,20160222900302,50.0,1.2,1137500000.0
동우팜투테이블,88910,20180221900180,50.0,1.2,1286088200.0
와이엠,7530,20250307900942,30.0,1.2,663110820.0
와이엠,7530,20170209901251,40.0,0.7,245718720.0
와이엠,7530,20160212900192,40.0,1.2,245718720.0
와이엠,7530,20150204900076,25.0,1.3,153574200.0
와이엠,7530,20140207900085,30.0,1.7,184289040.0
와이엠,7530,20130208900206,10.0,0.4,61429680.0
현대힘스,460930,20250211900370,100.0,0.7,3539227100.0
신영와코루,5800,20250206800211,150.0,1.6,1350000000.0
신영와코루,5800,20220204800809,1500.0,1.3,1350000000.0
신영와코루,5800,20240208800159,150.0,1.6,1350000000.0
신영와코루,5800,20230209800118,150.0,1.4,1350000000.0
신영와코루,5800,20210215800694,1500.0,1.4,1350000000.0
신영와코루,5800,20200206800100,1500.0,1.5,1350000000.0
신영와코루,5800,20180201800164,1500.0,1.0,1350000000.0
신영와코루,5800,20190207800183,1500.0,1.1,1350000000.0
신영와코루,5800,20170202800103,2500.0,1.5,2250000000.0
신영와코루,5800,20160128800103,1500.0,1.0,1350000000.0
신영와코루,5800,20150129800081,1500.0,1.3,1350000000.0
신영와코루,5800,20141016800041,1500.0,1.1,1350000000.0
신영와코루,5800,20131016800058,1500.0,1.5,1350000000.0
노바텍,285490,20250313901956,1409.0,9.1,13931991922.0
노바텍,285490,20240313900526,500.0,2.1,5063456500.0
노바텍,285490,20230306900513,200.0,0.9,2048576000.0
노바텍,285490,20211216900666,150.0,1.5,1482261600.0
노바텍,285490,20210209900258,300.0,0.4,1506401400.0
노바텍,285490,20200108900269,242.0,1.4,1200000000.0
하나제약,293480,20250221800287,510.0,4.61,8822737860.0
하나제약,293480,20240228800842,510.0,3.58,8822737860.0
하나제약,293480,20230228800106,510.0,2.99,8822737860.0
하나제약,293480,20220228800122,510.0,2.5,8822737860.0
하나제약,293480,20200305800475,460.0,2.0,7235551600.0
하나제약,293480,20210304800217,510.0,2.0,8022024600.0
하나제약,293480,20190227800078,280.0,1.3,4507839560.0
우리손에프앤지,73560,20250310900777,70.0,5.45,4846635010.0
우리손에프앤지,73560,20240311900959,25.0,1.62,1730941075.0
우리손에프앤지,73560,20230313900559,50.0,2.7,3461882150.0
우리손에프앤지,73560,20220314900949,50.0,2.38,3461882150.0
우리손에프앤지,73560,20210309900635,25.0,1.26,1730941075.0
우리손에프앤지,73560,20200309901116,25.0,1.3,1730941075.0
HD현대인프라코어,42670,20250228800088,70.0,0.9,13447002240.0
우리손에프앤지,73560,20190311901267,25.0,1.6,1730941075.0
HD현대인프라코어,42670,20250204800477,70.0,1.5,13485910690.0
HD현대인프라코어,42670,20240202800624,110.0,1.3,21949247980.0
HD현대인프라코어,42670,20230203800663,240.0,3.0,47447658240.0
한화투자증권,3530,20220303800435,200.0,3.2,43824077600.0
삼영엠텍,54540,20250213900217,150.0,3.3,1819500000.0
삼영엠텍,54540,20240208900259,100.0,2.34,1213000000.0
삼영엠텍,54540,20230213900506,50.0,1.31,606500000.0
삼영엠텍,54540,20220214900319,70.0,1.58,849100000.0
삼영엠텍,54540,20210210900243,150.0,2.73,1680000000.0
삼영엠텍,54540,20190211900210,60.0,1.8,771000000.0
삼영엠텍,54540,20200213900737,100.0,2.7,1178575000.0
삼영엠텍,54540,20180207900220,50.0,1.28,642500000.0
삼영엠텍,54540,20161228900040,90.0,1.3,1125000000.0
삼영엠텍,54540,20161205900049,90.0,1.5,1125000000.0
삼영엠텍,54540,20150727900065,30.0,0.84,383364810.0
삼영엠텍,54540,20160211900630,50.0,1.6,630219050.0
삼영엠텍,54540,20140221900161,80.0,1.3,1069227280.0
삼영엠텍,54540,20130214900077,120.0,2.65,1513827600.0
LS증권,78020,20250206900664,100.0,2.51,14717860248.0
LS증권,78020,20240215900931,150.0,3.45,15649083305.0
LS증권,78020,20220209900617,600.0,6.8,37472017375.0
LS증권,78020,20230209901048,100.0,1.8,10617487915.0
LS증권,78020,20200312900982,345.0,5.5,17389963740.0
LS증권,78020,20210209900523,550.0,7.8,32143458124.0
LS증권,78020,20190306900662,485.0,5.3,17171760620.0
LS증권,78020,20180308900612,485.0,4.5,17254651970.0
LS증권,78020,20170309901477,515.0,4.8,18500773480.0
LS증권,78020,20150304900416,73.0,0.7,2674553706.0
LS증권,78020,20160302900452,510.0,4.9,18517969950.0
LS증권,78020,20130510900519,70.0,0.6,2639926030.0
와이앤넥스트,90740,20200306900313,50.0,0.8,782320100.0
와이앤넥스트,90740,20170314900318,143.0,3.9,1787500000.0
와이앤넥스트,90740,20160104900591,70.0,2.2,875000000.0
와이앤넥스트,90740,20151125900152,70.0,1.5,875000000.0
포시에스,189690,20250624900248,50.0,1.5,1366098450.0
포시에스,189690,20240617900176,50.0,1.5,1366098450.0
포시에스,189690,20240910900123,50.0,2.0,1362716850.0
포시에스,189690,20230904900551,100.0,1.1,910732300.0
포시에스,189690,20230616900124,100.0,1.5,910732300.0
포시에스,189690,20220830900411,100.0,1.37,867364100.0
포시에스,189690,20220616900127,100.0,1.5,867364100.0
포시에스,189690,20210827900145,100.0,1.0,826061100.0
포시에스,189690,20200910900184,100.0,1.3,760577000.0
포시에스,189690,20210625900253,100.0,1.5,826061100.0
포시에스,189690,20200623900149,100.0,1.5,760577000.0
포시에스,189690,20190626900662,100.0,1.4,729121000.0
포시에스,189690,20190620900133,100.0,1.5,751576300.0
포시에스,189690,20180627900695,100.0,1.3,694401000.0
포시에스,189690,20180620900283,100.0,1.5,716856300.0
포시에스,189690,20170628900060,100.0,1.2,661334300.0
포시에스,189690,20170620900116,100.0,1.5,683789600.0
포시에스,189690,20160628900255,100.0,1.2,629842200.0
포시에스,189690,20160620900204,100.0,1.5,652297500.0
포시에스,189690,20150626900285,100.0,1.0,620353800.0
포시에스,189690,20150617900171,100.0,1.5,621279900.0
HRS,36640,20250210900480,300.0,6.3,4794529500.0
HRS,36640,20241023900256,100.0,1.8,1598176500.0
HRS,36640,20240202900438,200.0,3.6,3196353000.0
HRS,36640,20230210900434,200.0,3.6,3196353000.0
HRS,36640,20220407900169,200.0,2.7,3196353000.0
HRS,36640,20220211900235,200.0,2.7,3196353000.0
HRS,36640,20210208900279,150.0,3.1,2397264750.0
HRS,36640,20180212900209,80.0,1.8,1308384000.0
HRS,36640,20190213900432,30.0,1.0,490644000.0
HRS,36640,20170214900313,30.0,0.7,490644000.0
HRS,36640,20160222900135,30.0,0.8,490644000.0
HRS,36640,20150209900217,80.0,2.4,1282882640.0
HRS,36640,20160725900151,50.0,1.4,817740000.0
HRS,36640,20140219900206,70.0,2.5,1122360050.0
HRS,36640,20130213900238,20.0,0.6,322573700.0
모베이스,101330,20240314900405,70.0,2.0,909657840.0
모베이스,101330,20190228900673,100.0,2.9,2371082600.0
모베이스,101330,20230314900627,70.0,2.3,1624305620.0
모베이스,101330,20180228900717,100.0,1.5,1982866200.0
모베이스,101330,20161228900175,200.0,2.25,3101414600.0
모베이스,101330,20131227900518,100.0,0.8,900000000.0
모베이스,101330,20161205900164,200.0,1.5,3101414600.0
모베이스,101330,20150226900215,100.0,0.88,1075843200.0
HD현대미포,10620,20250205800653,710.0,0.6,28317851580.0
모베이스,101330,20131218900168,100.0,1.5,900000000.0
HD현대미포,10620,20200206800322,350.0,0.77,13959504300.0
HD현대미포,10620,20190131800416,700.0,1.14,27919008600.0
HD현대미포,10620,20140206800697,800.0,0.45,15672323200.0
HD현대미포,10620,20130208800247,1500.0,1.18,29385606000.0
CJ프레시웨이,51500,20250207900991,450.0,2.2,5342213700.0
CJ프레시웨이,51500,20240311900946,450.0,1.74,5342213700.0
CJ프레시웨이,51500,20240208900804,450.0,1.74,5342213700.0
CJ프레시웨이,51500,20230210900606,350.0,1.05,4155055100.0
CJ프레시웨이,51500,20220406900677,300.0,1.04,3561475800.0
CJ프레시웨이,51500,20220211900754,300.0,1.04,3561475800.0
CJ프레시웨이,51500,20200210900767,250.0,0.9,2967896500.0
CJ프레시웨이,51500,20190211900705,200.0,0.8,2374317200.0
CJ프레시웨이,51500,20180207900734,200.0,0.5,2374317200.0
CJ프레시웨이,51500,20170209900864,200.0,0.5,2374317200.0
CJ프레시웨이,51500,20160211900404,200.0,0.2,2374317200.0
CJ프레시웨이,51500,20160204901157,200.0,0.2,2374317200.0
CJ프레시웨이,51500,20150205900723,200.0,0.4,2172760000.0
CJ프레시웨이,51500,20130207900281,200.0,0.5,2166160000.0
TYM,2900,20240716800240,50.0,1.2,2146346350.0
TYM,2900,20250213800434,60.0,1.1,2503874460.0
TYM,2900,20240215800514,110.0,1.9,4721961970.0
TYM,2900,20230705800139,50.0,0.7,2186799400.0
TYM,2900,20230228800367,40.0,1.4,5833638800.0
TYM,2900,20220701800253,20.0,0.8,2936884320.0
TYM,2900,20211230800922,20.0,1.1,2920400820.0
TYM,2900,20211217800180,20.0,1.5,2929340820.0
TYM,2900,20190313801284,10.0,0.5,491262870.0
TYM,2900,20180308800483,15.0,0.9,980833500.0
TYM,2900,20160224800267,150.0,1.3,980833500.0
TYM,2900,20170313800722,10.0,0.3,653889000.0
TYM,2900,20150305800475,100.0,1.3,491894500.0
TYM,2900,20140225800087,150.0,1.9,980833500.0
TYM,2900,20130305800314,150.0,1.3,980833500.0
녹원씨엔아이,65560,20181224900369,108.0,1.5,1604550060.0
녹원씨엔아이,65560,20190107900567,108.0,1.2,1604550060.0
메타랩스,90370,20130222800363,30.0,0.53,383161500.0
코나아이,52400,20250328903785,680.0,3.1,9848279520.0
코나아이,52400,20250207900407,680.0,3.1,9859359440.0
코나아이,52400,20240418900424,500.0,2.8,6703526500.0
코나아이,52400,20240215901226,500.0,2.8,6703526500.0
코나아이,52400,20160205901030,250.0,0.76,3859092750.0
