stock_code,rcept_dt,n_days
000810,2018-01-30,21
000810,2019-01-31,21
000810,2020-01-30,21
000810,2021-01-28,21
000810,2022-01-27,21
000810,2023-01-30,21
000810,2024-01-31,21
000810,2024-02-21,21
000810,2025-02-04,21
000810,2025-02-21,21
000850,2014-02-14,21
000850,2015-02-13,21
000850,2016-02-19,21
000850,2017-02-24,21
000850,2018-02-21,21
000850,2019-02-19,21
000850,2020-02-19,21
000850,2021-02-24,21
000850,2022-02-23,21
000850,2023-02-22,21
000850,2024-02-21,21
000850,2025-02-19,21
000860,2014-03-07,21
000860,2015-03-09,21
000860,2016-03-07,21
000860,2017-03-06,21
000860,2018-03-05,21
000860,2019-03-04,21
000860,2020-03-03,21
000860,2021-03-04,21
000860,2022-03-10,21
000860,2023-03-09,21
000860,2024-03-07,21
000860,2025-03-06,21
000910,2013-03-11,21
000910,2014-03-10,21
000910,2015-03-02,21
000910,2016-03-07,21
000910,2017-03-06,21
000910,2018-03-05,21
000910,2019-02-26,21
000910,2020-03-09,21
000910,2021-03-16,21
000910,2022-03-07,21
000910,2023-03-13,21
000910,2024-03-11,21
000910,2025-03-10,21
000950,2018-02-23,21
000950,2023-02-23,21
000950,2025-02-27,21
000970,2013-05-31,21
000970,2014-05-30,21
000970,2015-06-05,21
000970,2016-06-03,21
000970,2017-06-02,21
000970,2018-06-08,21
000970,2019-05-13,21
000970,2020-05-12,21
000970,2021-02-09,21
000970,2022-02-24,21
000970,2023-02-23,21
000970,2024-02-27,21
000970,2025-02-25,21
001060,2014-02-19,21
001060,2015-02-26,21
001060,2016-02-25,21
001060,2017-02-17,21
001060,2018-02-07,21
001060,2019-02-13,21
001060,2020-02-13,21
001060,2021-02-09,21
001060,2022-02-09,21
001060,2023-02-08,21
001060,2024-02-07,21
001060,2025-02-11,21
001070,2019-03-07,21
001120,2014-01-27,21
001120,2015-01-29,21
001120,2016-02-03,21
001120,2017-02-02,21
001120,2018-01-31,21
001120,2019-01-31,21
001120,2020-01-30,21
001120,2021-01-29,21
001120,2022-01-28,21
001120,2023-02-07,21
001120,2024-02-02,21
001120,2025-02-07,21
001130,2014-02-25,21
001130,2015-03-02,21
001130,2016-02-25,21
001130,2017-02-24,21
001130,2018-02-23,21
001130,2019-02-27,21
001130,2020-02-27,21
001130,2021-03-05,21
001130,2022-03-08,21
001130,2023-03-02,21
001130,2024-02-29,21
001130,2025-02-20,21
001140,2014-02-26,21
001140,2015-03-05,21
001140,2016-03-09,21
001200,2019-03-07,21
001200,2020-03-09,21
001200,2021-03-08,21
001200,2022-03-07,21
001200,2023-03-07,21
001200,2024-03-07,21
001200,2025-03-05,21
001210,2014-02-21,21
001230,2014-02-04,21
001230,2017-02-02,21
001230,2018-02-01,21
001230,2021-02-09,21
001230,2022-02-10,21
001230,2023-02-09,21
001230,2024-02-08,21
001230,2025-02-11,21
001250,2014-02-05,21
001250,2015-02-10,21
001250,2018-02-06,21
001250,2019-02-01,21
001250,2024-02-07,21
001250,2025-02-07,21
001270,2013-05-10,21
001270,2014-05-13,21
001270,2015-02-06,21
001270,2016-02-25,21
001270,2017-02-28,21
001270,2018-03-06,21
001270,2019-02-27,21
001270,2020-02-26,21
001270,2021-03-05,21
001270,2022-03-07,21
001270,2023-03-02,21
001270,2024-03-07,21
001270,2025-03-10,21
001340,2018-02-23,21
001340,2019-02-22,21
001340,2020-03-06,21
001340,2021-03-04,21
001340,2022-02-24,21
001340,2023-02-24,21
001340,2024-02-28,21
001390,2014-03-13,21
001390,2015-03-04,21
001390,2016-03-03,21
001390,2017-03-09,21
001390,2018-03-06,21
001390,2019-03-14,21
001390,2020-03-09,21
001390,2021-02-26,21
001390,2021-12-17,21
001390,2022-04-12,21
001390,2023-01-18,21
001390,2023-02-27,21
001390,2024-01-23,21
001390,2024-02-28,21
001390,2024-12-24,21
001420,2014-02-19,21
001420,2015-02-05,21
001420,2016-02-25,21
001420,2017-02-27,21
001420,2018-02-27,21
001420,2019-02-28,21
001420,2020-02-25,21
001420,2021-03-02,21
001420,2022-03-02,21
001420,2023-03-09,21
001420,2024-03-12,21
001420,2025-03-06,21
001430,2014-02-14,21
001430,2015-02-24,21
001430,2016-02-19,21
001430,2017-02-16,21
001430,2018-02-19,21
001430,2019-02-14,21
001430,2020-02-20,21
001430,2021-02-18,21
001430,2022-02-10,21
001430,2023-02-28,21
001450,2014-01-29,21
001450,2015-02-12,21
001450,2016-02-04,21
001450,2017-02-02,21
001450,2018-02-08,21
001450,2019-02-07,21
001450,2020-02-06,21
001450,2021-02-10,21
001450,2022-02-10,21
001450,2023-02-02,21
001450,2024-02-08,21
001460,2014-02-21,21
001460,2015-03-03,21
001460,2016-03-02,21
001460,2017-02-28,21
001460,2018-03-06,21
001460,2019-03-05,21
001460,2020-03-03,21
001460,2021-03-09,21
001460,2022-03-04,21
001460,2023-03-02,21
001460,2024-03-04,21
001460,2025-03-10,21
001500,2018-02-27,21
001500,2019-01-24,21
001500,2020-01-30,21
001500,2021-02-25,21
001500,2022-02-23,21
001500,2023-02-23,21
001500,2024-02-22,21
001500,2025-02-27,21
001500,2025-03-11,21
001510,2019-03-06,21
001510,2020-03-04,21
001510,2021-03-03,21
001510,2022-03-04,21
001510,2023-03-08,21
001510,2024-03-06,21
001510,2025-03-05,21
001520,2016-03-14,21
001520,2016-03-25,21
001520,2017-03-07,21
001520,2018-03-05,21
001520,2019-03-05,21
001520,2020-03-09,21
001520,2021-03-12,21
001520,2022-03-11,21
001520,2023-03-09,21
001520,2024-03-08,21
001530,2014-02-17,21
001530,2015-02-26,21
001530,2016-02-26,21
001530,2017-02-24,21
001530,2018-02-23,21
001530,2019-03-11,21
001530,2020-03-09,21
001530,2021-03-08,21
001530,2022-03-04,21
001530,2023-03-03,21
001530,2024-02-28,21
001530,2025-03-10,21
001540,2013-12-18,21
001540,2014-12-19,21
001540,2016-02-12,21
001540,2017-02-21,21
001540,2018-02-26,21
001540,2019-02-27,21
001540,2020-02-25,21
001540,2021-02-26,21
001540,2022-02-23,21
001540,2023-02-23,21
001540,2024-02-20,21
001540,2025-02-19,21
001560,2014-03-06,21
001560,2015-03-09,21
001560,2016-03-08,21
001560,2017-03-08,21
001560,2018-03-07,21
001560,2019-03-07,21
001560,2020-03-05,21
001560,2021-03-09,21
001560,2021-03-10,21
001560,2022-03-08,21
001560,2023-03-15,21
001560,2024-03-14,21
001560,2025-03-10,21
001630,2014-03-03,21
001630,2015-03-02,21
001630,2016-02-29,21
001630,2020-02-26,21
001630,2021-03-08,21
001630,2022-03-04,21
001630,2023-02-17,21
001630,2025-02-25,21
001680,2014-03-05,21
001680,2015-03-05,21
001680,2016-02-29,21
001680,2017-03-09,21
001680,2018-02-05,21
001680,2019-02-25,21
001680,2020-03-11,21
001680,2021-03-11,21
001680,2022-03-10,21
001680,2023-03-09,21
001680,2024-03-07,21
001680,2025-03-05,21
001740,2015-02-04,21
001740,2016-02-04,21
001740,2017-02-06,21
001740,2018-02-09,21
001740,2019-01-31,21
001740,2020-02-06,21
001740,2021-02-05,21
001740,2022-02-10,21
001740,2023-02-10,21
001740,2024-02-13,21
001740,2024-03-27,21
001740,2024-08-12,21
001740,2024-10-16,21
001740,2025-02-11,21
001750,2013-05-09,21
001750,2014-05-14,21
001750,2015-02-24,21
001750,2016-03-03,21
001750,2017-03-06,21
001750,2018-03-07,21
001750,2019-02-21,21
001750,2020-03-02,21
001750,2021-03-10,21
001750,2022-03-04,21
001750,2023-03-07,21
001750,2024-03-05,21
001750,2025-03-14,21
001770,2014-02-26,21
001770,2015-02-17,21
001770,2016-02-17,21
001770,2017-02-16,21
001770,2018-02-27,21
001770,2019-02-26,21
001770,2020-02-28,21
001770,2021-03-03,21
001770,2022-02-22,21
001770,2023-02-27,21
001770,2024-02-27,21
001770,2025-02-24,21
001780,2016-02-25,21
001780,2017-02-28,21
001780,2018-02-28,21
001780,2019-02-28,21
001790,2014-02-17,21
001790,2015-02-12,21
001790,2016-02-25,21
001790,2017-02-24,21
001790,2018-02-23,21
001790,2019-02-13,21
001790,2020-02-28,21
001790,2021-03-02,21
001790,2022-03-03,21
001790,2023-02-28,21
001790,2024-02-27,21
001790,2025-02-24,21
001800,2014-03-13,21
001800,2015-02-12,21
001800,2016-02-11,21
001800,2017-02-16,21
001800,2019-02-14,21
001800,2020-02-05,21
001800,2021-02-03,21
001800,2024-01-25,21
001810,2014-02-26,21
001810,2014-03-05,21
001810,2015-02-27,21
001810,2016-02-19,21
001810,2017-03-03,21
001810,2018-02-20,21
001810,2019-02-21,21
001810,2020-02-24,21
001810,2021-02-24,21
001810,2022-03-07,21
001810,2023-03-06,21
001810,2024-02-29,21
001810,2025-02-21,21
001820,2013-02-22,21
001820,2014-02-17,21
001820,2015-02-13,21
001820,2016-02-15,21
001820,2017-02-10,21
001820,2018-02-09,21
001820,2019-02-08,21
001820,2020-02-18,21
001820,2021-02-18,21
001820,2022-02-17,21
001820,2023-02-16,21
001820,2024-02-15,21
001820,2025-02-13,21
001940,2014-02-19,21
001940,2016-02-25,21
001940,2017-02-20,21
001940,2020-02-26,21
001940,2023-02-28,21
001940,2025-02-28,21
002020,2015-02-24,21
002020,2016-02-24,21
002020,2017-02-22,21
002020,2018-02-21,21
002020,2019-02-21,21
002020,2020-02-25,21
002020,2021-02-24,21
002020,2022-02-25,21
002020,2023-02-22,21
002020,2024-02-28,21
002030,2014-03-03,21
002030,2015-03-05,21
002030,2017-02-24,21
002030,2018-02-26,21
002030,2019-02-26,21
002030,2020-02-26,21
002030,2021-02-26,21
002030,2022-02-25,21
002030,2022-11-04,21
002030,2023-02-28,21
002030,2023-07-26,21
002030,2024-02-28,21
002030,2024-11-12,21
002030,2025-02-26,21
002070,2014-03-10,21
002070,2015-03-10,21
002070,2016-03-08,21
002070,2017-03-07,21
002070,2018-03-12,21
002070,2019-03-14,21
002100,2013-07-18,21
002100,2014-02-21,21
002100,2014-07-16,21
002100,2015-02-17,21
002100,2015-07-21,21
002100,2016-02-25,21
002100,2016-02-26,21
002100,2017-02-24,21
002100,2018-02-21,21
002100,2019-02-25,21
002100,2020-02-21,21
002100,2021-02-26,21
002100,2022-02-25,21
002100,2023-02-23,21
002100,2023-10-10,21
002100,2024-02-21,21
002100,2024-07-19,21
002100,2025-02-21,21
002140,2014-02-13,21
002140,2015-02-26,21
002140,2016-02-25,21
002140,2017-02-23,21
002140,2018-02-19,21
002140,2019-02-22,21
002140,2020-02-26,21
002140,2021-02-24,21
002140,2022-02-23,21
002140,2023-02-20,21
002140,2024-02-20,21
002140,2025-02-19,21
002150,2014-02-06,21
002150,2015-02-25,21
002150,2016-02-17,21
002150,2017-02-24,21
002150,2018-02-22,21
002150,2019-02-21,21
002150,2020-02-21,21
002150,2021-02-19,21
002150,2022-02-18,21
002150,2023-02-17,21
002150,2024-02-16,21
002150,2025-02-21,21
002170,2014-02-06,21
002170,2015-02-11,21
002170,2016-02-29,21
002170,2017-02-24,21
002170,2018-03-02,21
002170,2019-02-26,21
002170,2020-02-21,21
002170,2021-03-03,21
002170,2022-03-14,21
002170,2023-03-08,21
002170,2024-03-07,21
002170,2025-03-14,21
002200,2014-02-25,21
002200,2015-02-24,21
002200,2016-03-02,21
002200,2017-03-07,21
002200,2018-03-06,21
002200,2019-03-05,21
002200,2020-03-03,21
002200,2021-03-02,21
002200,2022-03-03,21
002200,2023-03-02,21
002200,2024-02-28,21
002200,2025-02-28,21
002220,2014-02-24,21
002220,2015-02-27,21
002220,2017-02-28,21
002220,2018-03-07,21
002220,2022-03-03,21
002220,2023-03-15,21
002220,2024-03-12,21
002220,2025-03-04,21
002230,2014-02-24,21
002230,2015-03-03,21
002230,2016-03-03,21
002230,2017-02-23,21
002230,2018-02-26,21
002230,2019-02-28,21
002230,2020-02-27,21
002230,2021-02-26,21
002230,2022-03-16,21
002230,2023-02-15,21
002230,2023-12-18,21
002230,2024-07-25,21
002230,2024-12-23,21
002230,2025-06-18,21
002240,2014-02-20,21
002240,2015-03-03,21
002240,2016-03-03,21
002240,2017-03-03,21
002240,2018-02-27,21
002240,2019-03-08,21
002240,2020-03-06,21
002240,2021-03-05,21
002240,2022-03-04,21
002240,2022-03-07,21
002240,2023-03-03,21
002240,2024-03-08,21
002240,2025-03-07,21
002290,2014-03-06,21
002290,2015-02-26,21
002290,2016-02-24,21
002290,2017-02-28,21
002290,2018-03-06,21
002290,2019-03-05,21
002290,2020-02-19,21
002290,2021-02-24,21
002290,2022-02-28,21
002290,2023-03-10,21
002290,2024-03-08,21
002290,2025-03-10,21
002310,2014-03-04,21
002310,2015-03-05,21
002310,2017-02-28,21
002310,2018-03-05,21
002310,2019-02-26,21
002310,2020-02-28,21
002310,2021-03-02,21
002310,2022-02-25,21
002310,2023-02-28,21
002310,2023-10-16,21
002310,2024-02-28,21
002310,2025-02-26,21
002320,2014-02-24,21
002320,2015-03-05,21
002320,2016-02-24,21
002320,2017-03-07,21
002320,2018-02-28,21
002320,2019-03-05,21
002320,2020-03-06,21
002320,2021-03-10,21
002320,2022-03-08,21
002320,2023-03-08,21
002320,2024-02-19,21
002320,2025-03-10,21
002360,2014-03-03,21
002360,2015-03-02,21
002360,2016-03-03,21
002360,2017-03-03,21
002360,2018-03-05,21
002360,2019-03-04,21
002360,2022-03-03,21
002360,2023-03-03,21
002380,2013-07-18,21
002380,2014-02-06,21
002380,2014-07-17,21
002380,2015-02-05,21
002380,2015-07-16,21
002380,2016-02-04,21
002380,2016-07-14,21
002380,2017-02-02,21
002380,2017-07-13,21
002380,2018-02-08,21
002380,2018-07-19,21
002380,2019-02-14,21
002380,2019-07-11,21
002380,2020-02-13,21
002380,2020-07-30,21
002380,2021-02-10,21
002380,2021-07-15,21
002380,2022-02-14,21
002380,2022-07-21,21
002380,2023-02-14,21
002380,2023-07-20,21
002380,2024-02-14,21
002380,2024-07-18,21
002380,2025-02-11,21
002390,2014-01-28,21
002390,2015-02-12,21
002390,2015-03-04,21
002390,2016-02-04,21
002390,2017-02-09,21
002390,2018-02-09,21
002390,2018-03-07,21
002390,2019-02-13,21
002390,2020-02-03,21
002390,2021-02-10,21
002390,2022-02-09,21
002390,2023-02-09,21
002390,2024-02-06,21
002390,2025-02-05,21
002450,2014-02-27,21
002450,2015-02-26,21
002450,2016-02-01,21
002450,2017-02-28,21
002450,2018-02-14,21
002450,2019-02-01,21
002450,2020-02-07,21
002450,2021-02-05,21
002450,2022-02-10,21
002450,2023-03-09,21
002450,2024-02-28,21
002450,2025-02-28,21
002460,2014-02-13,21
002460,2015-02-09,21
002460,2016-02-15,21
002460,2017-02-15,21
002460,2018-02-08,21
002460,2019-02-14,21
002460,2020-02-13,21
002460,2021-02-26,21
002460,2022-02-16,21
002460,2022-02-21,21
002460,2022-03-10,21
002460,2023-02-24,21
002460,2024-02-27,21
002460,2025-02-26,21
002600,2014-01-29,21
002600,2015-02-12,21
002600,2016-02-16,21
002600,2017-02-09,21
002600,2018-02-13,21
002600,2019-02-15,21
002600,2020-02-14,21
002600,2021-02-16,21
002600,2022-02-17,21
002600,2023-02-15,21
002600,2024-02-20,21
002600,2025-02-17,21
002620,2014-03-05,21
002620,2015-02-27,21
002620,2016-02-26,21
002620,2017-02-27,21
002620,2018-02-26,21
002620,2019-02-26,21
002620,2020-02-28,21
002620,2021-02-26,21
002620,2022-03-04,21
002620,2023-03-03,21
002620,2024-02-27,21
002620,2025-03-05,21
002690,2016-03-14,21
002690,2017-03-09,21
002690,2018-03-15,21
002690,2020-03-12,21
002690,2022-03-16,21
002690,2023-02-15,21
002710,2014-02-26,21
002710,2015-03-05,21
002710,2019-02-26,21
002710,2020-02-27,21
002710,2021-03-03,21
002710,2022-03-03,21
002710,2023-03-06,21
002710,2024-03-05,21
002710,2025-02-24,21
002720,2014-01-27,21
002720,2015-01-26,21
002720,2017-02-01,21
002720,2018-01-30,21
002720,2019-01-31,21
002720,2025-02-24,21
002760,2014-02-20,21
002760,2015-02-25,21
002760,2016-02-24,21
002760,2017-02-09,21
002760,2018-02-26,21
002760,2019-02-25,21
002760,2020-02-24,21
002760,2021-02-25,21
002760,2022-02-24,21
002760,2023-02-23,21
002760,2024-02-28,21
002760,2025-03-14,21
002790,2014-03-05,21
002790,2016-02-23,21
002790,2018-02-27,21
002790,2019-02-20,21
002790,2020-03-04,21
002790,2022-02-23,21
002790,2023-02-14,21
002790,2025-02-06,21
002810,2014-02-21,21
002810,2015-02-12,21
002810,2016-02-23,21
002810,2017-03-02,21
002810,2018-02-07,21
002810,2019-02-15,21
002810,2020-02-24,21
002810,2021-02-17,21
002810,2022-02-16,21
002810,2023-02-15,21
002810,2024-03-08,21
002810,2025-02-25,21
002820,2014-02-06,21
002820,2015-02-05,21
002820,2016-02-11,21
002820,2017-02-16,21
002820,2019-02-19,21
002820,2022-02-24,21
002870,2014-02-13,21
002870,2015-03-05,21
002870,2019-01-31,21
002870,2020-02-07,21
002870,2021-02-26,21
002870,2022-02-25,21
002870,2023-03-06,21
002870,2024-03-12,21
002880,2013-12-20,21
002880,2015-01-26,21
002880,2015-12-24,21
002880,2017-03-08,21
002880,2018-03-08,21
002900,2014-02-25,21
002900,2015-03-05,21
002900,2016-02-24,21
002900,2017-03-13,21
002900,2018-03-08,21
002900,2019-03-13,21
002900,2021-12-17,21
002900,2021-12-30,21
002900,2022-07-01,21
002900,2023-02-28,21
002900,2023-07-05,21
002900,2024-02-15,21
002900,2024-07-16,21
002900,2025-02-13,21
002920,2014-03-05,21
002920,2015-03-03,21
002920,2016-03-02,21
002920,2017-02-28,21
002920,2018-03-06,21
002920,2019-03-04,21
002920,2020-03-05,21
002920,2021-03-05,21
002920,2022-03-08,21
002920,2023-03-07,21
002920,2024-03-06,21
002920,2025-03-06,21
002960,2013-08-01,21
002960,2014-02-25,21
002960,2014-07-30,21
002960,2015-02-26,21
002960,2015-07-29,21
002960,2016-02-26,21
002960,2016-07-27,21
002960,2017-02-24,21
002960,2018-02-23,21
002960,2018-07-26,21
002960,2019-02-21,21
002960,2020-02-20,21
002960,2021-02-24,21
002960,2022-02-23,21
002960,2023-02-28,21
002960,2024-02-22,21
002960,2024-07-16,21
002960,2025-02-26,21
003000,2014-02-24,21
003000,2014-12-04,21
003000,2015-01-06,21
003000,2015-12-08,21
003000,2016-01-04,21
003000,2016-12-12,21
003000,2017-01-02,21
003000,2017-12-04,21
003000,2018-01-05,21
003000,2018-12-07,21
003000,2019-01-03,21
003000,2019-01-04,21
003000,2019-12-09,21
003000,2020-01-03,21
003000,2020-12-07,21
003000,2021-01-05,21
003000,2022-03-04,21
003090,2014-03-04,21
003090,2015-03-03,21
003090,2019-03-06,21
003090,2023-03-29,21
003090,2025-02-25,21
003100,2014-02-20,21
003100,2015-02-26,21
003100,2016-03-03,21
003100,2017-03-09,21
003100,2018-02-28,21
003100,2019-02-25,21
003100,2020-02-26,21
003100,2021-02-24,21
003100,2022-02-24,21
003100,2023-02-24,21
003100,2024-02-21,21
003100,2025-02-25,21
003120,2014-02-13,21
003120,2015-03-05,21
003120,2016-02-29,21
003120,2017-03-03,21
003120,2018-03-05,21
003120,2019-03-07,21
003120,2020-03-02,21
003120,2021-02-26,21
003120,2022-02-28,21
003120,2023-02-28,21
003120,2024-02-28,21
003120,2025-02-20,21
003160,2015-02-12,21
003160,2016-02-11,21
003160,2017-02-23,21
003160,2018-02-20,21
003160,2019-02-21,21
003160,2020-02-20,21
003160,2021-02-03,21
003160,2022-02-24,21
003160,2023-02-13,21
003160,2024-02-16,21
003160,2025-02-20,21
003200,2014-02-13,21
003200,2015-02-16,21
003200,2016-02-18,21
003200,2016-03-07,21
003200,2017-02-15,21
003200,2018-02-12,21
003200,2019-02-25,21
003200,2020-02-20,21
003200,2021-02-18,21
003200,2022-02-21,21
003200,2023-02-20,21
003200,2024-02-20,21
003200,2025-02-13,21
003220,2014-02-18,21
003220,2015-02-23,21
003220,2016-02-04,21
003220,2016-02-05,21
003220,2017-02-08,21
003220,2018-02-01,21
003220,2019-01-28,21
003220,2020-02-03,21
003220,2021-02-19,21
003220,2022-02-24,21
003220,2023-02-23,21
003220,2024-02-22,21
003220,2025-02-20,21
003240,2014-02-27,21
003240,2015-02-26,21
003240,2016-02-25,21
003240,2017-03-03,21
003240,2018-02-26,21
003240,2019-03-07,21
003240,2020-03-05,21
003240,2021-03-05,21
003240,2022-03-10,21
003240,2023-03-15,21
003240,2024-03-12,21
003240,2025-03-13,21
003280,2014-02-21,21
003280,2015-02-25,21
003280,2016-02-18,21
003280,2017-02-23,21
003300,2014-02-25,21
003300,2015-02-27,21
003300,2016-02-26,21
003300,2017-02-21,21
003300,2018-02-22,21
003300,2019-02-19,21
003300,2020-02-24,21
003300,2021-02-24,21
003300,2022-10-06,21
003300,2023-02-24,21
003350,2017-02-15,21
003350,2018-02-13,21
003350,2019-02-21,21
003350,2020-02-19,21
003350,2023-02-24,21
003350,2024-02-23,21
003350,2025-02-21,21
003380,2019-02-11,21
003380,2020-02-17,21
003380,2021-02-16,21
003380,2022-04-06,21
003380,2022-04-07,21
003380,2023-02-14,21
003380,2024-02-14,21
003380,2025-02-12,21
003460,2013-05-09,21
003460,2014-05-08,21
003460,2015-02-27,21
003460,2016-03-10,21
003460,2017-03-08,21
003460,2018-03-15,21
003460,2019-03-14,21
003460,2020-03-12,21
003460,2021-03-11,21
003460,2022-03-10,21
003460,2023-03-16,21
003460,2024-02-27,21
003460,2025-02-25,21
003470,2021-03-08,21
003470,2022-03-07,21
003470,2023-03-02,21
003470,2024-03-11,21
003470,2025-03-06,21
003480,2014-02-26,21
003480,2015-02-26,21
003480,2022-02-24,21
003480,2023-02-23,21
003480,2024-02-22,21
003480,2025-02-25,21
003530,2022-03-03,21
003540,2019-03-04,21
003540,2020-03-02,21
003540,2021-03-02,21
003540,2022-02-28,21
003540,2023-03-06,21
003540,2024-03-04,21
003540,2025-03-06,21
003550,2014-02-06,21
003550,2015-02-02,21
003550,2016-02-04,21
003550,2017-02-09,21
003550,2018-02-08,21
003550,2019-02-08,21
003550,2020-02-13,21
003550,2021-02-09,21
003550,2022-02-10,21
003550,2023-02-09,21
003550,2024-02-07,21
003550,2025-02-06,21
003560,2018-11-26,21
003570,2014-02-14,21
003570,2015-02-24,21
003570,2016-02-12,21
003570,2019-02-11,21
003570,2019-11-15,21
003570,2020-02-11,21
003570,2020-08-13,21
003570,2021-02-04,21
003570,2021-08-12,21
003570,2022-02-04,21
003570,2022-08-11,21
003570,2023-02-06,21
003570,2023-08-10,21
003570,2024-02-06,21
003570,2024-08-08,21
003570,2025-01-24,21
003570,2025-05-12,21
003650,2014-02-21,21
003650,2015-02-16,21
003650,2016-02-26,21
003650,2017-02-28,21
003650,2017-03-03,21
003650,2018-02-21,21
003650,2019-03-06,21
003650,2020-03-04,21
003650,2021-03-03,21
003650,2022-03-02,21
003650,2023-02-28,21
003650,2024-02-27,21
003650,2025-03-04,21
003680,2018-03-06,21
003690,2014-01-28,21
003690,2015-02-05,21
003690,2016-02-04,21
003690,2017-02-02,21
003690,2018-02-08,21
003690,2019-02-07,21
003690,2020-02-13,21
003690,2021-02-09,21
003690,2022-02-10,21
003690,2023-02-16,21
003690,2024-02-15,21
003690,2025-02-13,21
003720,2024-03-06,21
003720,2025-03-06,21
003780,2013-07-25,21
003780,2014-02-05,21
003780,2014-02-21,21
003780,2014-08-07,21
003780,2015-01-27,21
003780,2015-02-24,21
003780,2015-07-29,21
003780,2016-02-01,21
003780,2016-07-25,21
003780,2017-02-03,21
003780,2017-02-22,21
003780,2017-07-28,21
003780,2018-01-31,21
003780,2018-02-21,21
003780,2018-07-27,21
003780,2019-01-31,21
003780,2019-02-15,21
003780,2019-07-26,21
003780,2020-02-05,21
003780,2020-02-21,21
003780,2020-07-24,21
003780,2021-02-01,21
003780,2021-02-24,21
003780,2021-07-22,21
003780,2022-01-28,21
003780,2022-02-23,21
003780,2022-07-21,21
003780,2023-01-27,21
003780,2023-07-20,21
003780,2024-01-26,21
003780,2024-07-18,21
003780,2025-01-23,21
003800,2014-02-20,21
003800,2015-02-25,21
003800,2016-02-24,21
003800,2017-02-22,21
003800,2018-02-19,21
003800,2019-02-18,21
003800,2020-02-26,21
003800,2021-02-04,21
003800,2022-02-08,21
003800,2023-02-07,21
003800,2024-02-07,21
003800,2025-02-03,21
003830,2014-02-20,21
003830,2018-03-05,21
003830,2019-03-11,21
003830,2020-03-09,21
003830,2021-03-08,21
003830,2022-03-14,21
003830,2023-03-15,21
003830,2024-03-12,21
003830,2025-03-12,21
003850,2014-02-24,21
003850,2015-03-09,21
003850,2016-02-24,21
003850,2017-03-09,21
003850,2018-03-08,21
003850,2019-02-27,21
003850,2020-02-27,21
003850,2021-02-25,21
003850,2022-02-23,21
003850,2023-02-20,21
003850,2024-02-28,21
003850,2025-02-28,21
003920,2014-02-27,21
003920,2015-03-05,21
003920,2016-02-25,21
003920,2017-03-08,21
003920,2018-03-07,21
003920,2019-03-13,21
003920,2020-03-12,21
003920,2021-03-05,21
003920,2022-03-16,21
003920,2023-03-09,21
003920,2024-03-06,21
003920,2025-03-07,21
003960,2015-02-24,21
003960,2017-03-21,21
003960,2018-02-19,21
003960,2019-02-26,21
003960,2020-02-27,21
003960,2021-02-25,21
003960,2022-02-21,21
003960,2023-02-22,21
003960,2024-02-16,21
003960,2025-02-19,21
004000,2014-01-24,21
004000,2015-01-29,21
004000,2016-01-15,21
004000,2017-02-09,21
004000,2018-01-25,21
004000,2019-01-24,21
004000,2020-02-10,21
004000,2021-02-04,21
004000,2022-02-03,21
004000,2023-02-07,21
004000,2024-02-07,21
004000,2025-02-05,21
004020,2014-02-07,21
004020,2015-01-29,21
004020,2016-01-27,21
004020,2017-01-25,21
004020,2018-01-26,21
004020,2019-01-25,21
004020,2020-01-29,21
004020,2021-01-28,21
004020,2022-01-27,21
004020,2023-01-31,21
004020,2024-01-30,21
004020,2025-01-22,21
004080,2013-07-18,21
004080,2014-03-06,21
004080,2014-07-15,21
004080,2015-03-05,21
004080,2015-07-21,21
004080,2016-03-03,21
004080,2016-07-22,21
004080,2017-03-02,21
004080,2017-07-20,21
004080,2018-02-28,21
004080,2018-07-13,21
004080,2019-03-07,21
004080,2019-07-12,21
004080,2020-03-05,21
004080,2020-07-10,21
004080,2021-03-16,21
004080,2021-07-13,21
004080,2022-03-14,21
004080,2022-07-15,21
004080,2023-03-10,21
004080,2023-07-18,21
004080,2024-03-07,21
004080,2024-07-16,21
004080,2025-03-13,21
004080,2025-03-28,21
004090,2014-02-20,21
004090,2015-02-16,21
004090,2016-02-19,21
004090,2017-02-24,21
004090,2018-02-23,21
004090,2019-02-22,21
004090,2020-02-28,21
004090,2021-02-25,21
004090,2022-02-18,21
004090,2023-02-24,21
004090,2024-02-23,21
004090,2025-02-28,21
004100,2014-03-03,21
004100,2015-03-06,21
004100,2016-02-26,21
004100,2017-02-28,21
004100,2018-02-28,21
004100,2019-03-11,21
004100,2020-03-10,21
004100,2021-03-09,21
004100,2022-03-07,21
004100,2023-03-16,21
004100,2023-03-17,21
004100,2024-03-07,21
004100,2025-03-10,21
004140,2014-02-27,21
004140,2015-02-25,21
004140,2016-03-03,21
004140,2017-02-28,21
004140,2018-02-27,21
004140,2019-02-28,21
004140,2024-02-29,21
004140,2025-02-27,21
004170,2014-01-28,21
004170,2015-01-28,21
004170,2016-01-28,21
004170,2017-01-25,21
004170,2018-01-30,21
004170,2019-01-31,21
004170,2020-02-05,21
004170,2021-02-08,21
004170,2022-02-09,21
004170,2023-02-08,21
004170,2024-02-07,21
004170,2025-02-05,21
004250,2014-03-13,21
004250,2015-03-16,21
004250,2016-03-14,21
004250,2017-03-14,21
004250,2018-03-13,21
004250,2019-03-12,21
004250,2020-03-09,21
004250,2021-03-08,21
